Country,Region,Subregion,World.Bank,IMF,Year,Language,Type,Class,Drug,Listed,Any.NeuP,Central.NeuP,Peripheral.NeuP,DPN,PHN,HIV,TGN
Egypt,Africa,Northern Africa,Lower middle,Developing,2006,English,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Egypt,Africa,Northern Africa,Lower middle,Developing,2006,English,TC,TCA,Clomipramine,No,No,No,No,No,No,No,No
Egypt,Africa,Northern Africa,Lower middle,Developing,2006,English,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Egypt,Africa,Northern Africa,Lower middle,Developing,2006,English,TC,TCA,Imipramine,Yes,No,No,No,No,No,No,No
Egypt,Africa,Northern Africa,Lower middle,Developing,2006,English,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Egypt,Africa,Northern Africa,Lower middle,Developing,2006,English,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Egypt,Africa,Northern Africa,Lower middle,Developing,2006,English,TC,Topical,Lidocaine,Yes,No,No,No,No,No,No,No
El Salvador,Americas,Central America,Lower middle,Developing,2009,Spanish,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
El Salvador,Americas,Central America,Lower middle,Developing,2009,Spanish,TC,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
El Salvador,Americas,Central America,Lower middle,Developing,2009,Spanish,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
El Salvador,Americas,Central America,Lower middle,Developing,2009,Spanish,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
El Salvador,Americas,Central America,Lower middle,Developing,2009,Spanish,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
El Salvador,Americas,Central America,Lower middle,Developing,2009,Spanish,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
El Salvador,Americas,Central America,Lower middle,Developing,2009,Spanish,TC,Opioid,Methadone,No,No,No,No,No,No,No,No
El Salvador,Americas,Central America,Lower middle,Developing,2009,Spanish,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
El Salvador,Americas,Central America,Lower middle,Developing,2009,Spanish,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
El Salvador,Americas,Central America,Lower middle,Developing,2009,Spanish,TC,Opioid,Tramadol,Yes,No,No,No,No,No,No,No
El Salvador,Americas,Central America,Lower middle,Developing,2009,Spanish,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
El Salvador,Americas,Central America,Lower middle,Developing,2009,Spanish,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
El Salvador,Americas,Central America,Lower middle,Developing,2009,Spanish,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
El Salvador,Americas,Central America,Lower middle,Developing,2009,Spanish,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
El Salvador,Americas,Central America,Lower middle,Developing,2009,Spanish,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
El Salvador,Americas,Central America,Lower middle,Developing,2009,Spanish,TC,TCA,Clomipramine,Yes,No,No,No,No,No,No,No
El Salvador,Americas,Central America,Lower middle,Developing,2009,Spanish,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
El Salvador,Americas,Central America,Lower middle,Developing,2009,Spanish,TC,TCA,Imipramine,Yes,No,No,No,No,No,No,No
El Salvador,Americas,Central America,Lower middle,Developing,2009,Spanish,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
El Salvador,Americas,Central America,Lower middle,Developing,2009,Spanish,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
El Salvador,Americas,Central America,Lower middle,Developing,2009,Spanish,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Eritrea,Africa,Eastern Africa,Low,Developing,2010,English,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Eritrea,Africa,Eastern Africa,Low,Developing,2010,English,TC,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Eritrea,Africa,Eastern Africa,Low,Developing,2010,English,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Eritrea,Africa,Eastern Africa,Low,Developing,2010,English,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Eritrea,Africa,Eastern Africa,Low,Developing,2010,English,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Eritrea,Africa,Eastern Africa,Low,Developing,2010,English,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Eritrea,Africa,Eastern Africa,Low,Developing,2010,English,TC,Opioid,Methadone,No,No,No,No,No,No,No,No
Eritrea,Africa,Eastern Africa,Low,Developing,2010,English,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Eritrea,Africa,Eastern Africa,Low,Developing,2010,English,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Eritrea,Africa,Eastern Africa,Low,Developing,2010,English,TC,Opioid,Tramadol,Yes,No,No,No,No,No,No,No
Eritrea,Africa,Eastern Africa,Low,Developing,2010,English,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Eritrea,Africa,Eastern Africa,Low,Developing,2010,English,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Eritrea,Africa,Eastern Africa,Low,Developing,2010,English,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Eritrea,Africa,Eastern Africa,Low,Developing,2010,English,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Eritrea,Africa,Eastern Africa,Low,Developing,2010,English,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Eritrea,Africa,Eastern Africa,Low,Developing,2010,English,TC,TCA,Clomipramine,No,No,No,No,No,No,No,No
Eritrea,Africa,Eastern Africa,Low,Developing,2010,English,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Eritrea,Africa,Eastern Africa,Low,Developing,2010,English,TC,TCA,Imipramine,No,No,No,No,No,No,No,No
Eritrea,Africa,Eastern Africa,Low,Developing,2010,English,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Eritrea,Africa,Eastern Africa,Low,Developing,2010,English,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Eritrea,Africa,Eastern Africa,Low,Developing,2010,English,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Ethiopia,Africa,Eastern Africa,Low,Developing,2010,English,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Ethiopia,Africa,Eastern Africa,Low,Developing,2010,English,TC,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Ethiopia,Africa,Eastern Africa,Low,Developing,2010,English,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Ethiopia,Africa,Eastern Africa,Low,Developing,2010,English,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Ethiopia,Africa,Eastern Africa,Low,Developing,2010,English,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Ethiopia,Africa,Eastern Africa,Low,Developing,2010,English,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Ethiopia,Africa,Eastern Africa,Low,Developing,2010,English,TC,Opioid,Methadone,No,No,No,No,No,No,No,No
Ethiopia,Africa,Eastern Africa,Low,Developing,2010,English,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Ethiopia,Africa,Eastern Africa,Low,Developing,2010,English,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Ethiopia,Africa,Eastern Africa,Low,Developing,2010,English,TC,Opioid,Tramadol,No,No,No,No,No,No,No,No
Ethiopia,Africa,Eastern Africa,Low,Developing,2010,English,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Ethiopia,Africa,Eastern Africa,Low,Developing,2010,English,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Ethiopia,Africa,Eastern Africa,Low,Developing,2010,English,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Ethiopia,Africa,Eastern Africa,Low,Developing,2010,English,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Ethiopia,Africa,Eastern Africa,Low,Developing,2010,English,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Ethiopia,Africa,Eastern Africa,Low,Developing,2010,English,TC,TCA,Clomipramine,No,No,No,No,No,No,No,No
Ethiopia,Africa,Eastern Africa,Low,Developing,2010,English,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Ethiopia,Africa,Eastern Africa,Low,Developing,2010,English,TC,TCA,Imipramine,No,No,No,No,No,No,No,No
Ethiopia,Africa,Eastern Africa,Low,Developing,2010,English,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Ethiopia,Africa,Eastern Africa,Low,Developing,2010,English,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Ethiopia,Africa,Eastern Africa,Low,Developing,2010,English,TC,Topical,Lidocaine,Yes,No,No,No,No,No,No,No
Fiji,Oceania,Melanesia,Upper middle,Developing,2006,English,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Fiji,Oceania,Melanesia,Upper middle,Developing,2006,English,TC,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Fiji,Oceania,Melanesia,Upper middle,Developing,2006,English,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Fiji,Oceania,Melanesia,Upper middle,Developing,2006,English,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Fiji,Oceania,Melanesia,Upper middle,Developing,2006,English,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Fiji,Oceania,Melanesia,Upper middle,Developing,2006,English,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Fiji,Oceania,Melanesia,Upper middle,Developing,2006,English,TC,Opioid,Methadone,Yes,No,No,No,No,No,No,No
Fiji,Oceania,Melanesia,Upper middle,Developing,2006,English,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Fiji,Oceania,Melanesia,Upper middle,Developing,2006,English,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Fiji,Oceania,Melanesia,Upper middle,Developing,2006,English,TC,Opioid,Tramadol,No,No,No,No,No,No,No,No
Fiji,Oceania,Melanesia,Upper middle,Developing,2006,English,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Fiji,Oceania,Melanesia,Upper middle,Developing,2006,English,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Fiji,Oceania,Melanesia,Upper middle,Developing,2006,English,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Fiji,Oceania,Melanesia,Upper middle,Developing,2006,English,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Fiji,Oceania,Melanesia,Upper middle,Developing,2006,English,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Fiji,Oceania,Melanesia,Upper middle,Developing,2006,English,TC,TCA,Clomipramine,No,No,No,No,No,No,No,No
Fiji,Oceania,Melanesia,Upper middle,Developing,2006,English,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Fiji,Oceania,Melanesia,Upper middle,Developing,2006,English,TC,TCA,Imipramine,Yes,No,No,No,No,No,No,No
Fiji,Oceania,Melanesia,Upper middle,Developing,2006,English,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Fiji,Oceania,Melanesia,Upper middle,Developing,2006,English,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Fiji,Oceania,Melanesia,Upper middle,Developing,2006,English,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Gabon,Africa,Central Africa,Upper middle,Developing,Unknown,French,A,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Gabon,Africa,Central Africa,Upper middle,Developing,Unknown,French,A,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Gabon,Africa,Central Africa,Upper middle,Developing,Unknown,French,A,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Gabon,Africa,Central Africa,Upper middle,Developing,Unknown,French,A,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Gabon,Africa,Central Africa,Upper middle,Developing,Unknown,French,A,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Gabon,Africa,Central Africa,Upper middle,Developing,Unknown,French,A,NDRI,Bupropion,No,No,No,No,No,No,No,No
Gabon,Africa,Central Africa,Upper middle,Developing,Unknown,French,A,Opioid,Methadone,No,No,No,No,No,No,No,No
Gabon,Africa,Central Africa,Upper middle,Developing,Unknown,French,A,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Gabon,Africa,Central Africa,Upper middle,Developing,Unknown,French,A,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Gabon,Africa,Central Africa,Upper middle,Developing,Unknown,French,A,Opioid,Tramadol,Yes,No,No,No,No,No,No,No
Gabon,Africa,Central Africa,Upper middle,Developing,Unknown,French,A,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Gabon,Africa,Central Africa,Upper middle,Developing,Unknown,French,A,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Gabon,Africa,Central Africa,Upper middle,Developing,Unknown,French,A,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Gabon,Africa,Central Africa,Upper middle,Developing,Unknown,French,A,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Gabon,Africa,Central Africa,Upper middle,Developing,Unknown,French,A,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Gabon,Africa,Central Africa,Upper middle,Developing,Unknown,French,A,TCA,Clomipramine,No,No,No,No,No,No,No,No
Gabon,Africa,Central Africa,Upper middle,Developing,Unknown,French,A,TCA,Desipramine,No,No,No,No,No,No,No,No
Gabon,Africa,Central Africa,Upper middle,Developing,Unknown,French,A,TCA,Imipramine,No,No,No,No,No,No,No,No
Gabon,Africa,Central Africa,Upper middle,Developing,Unknown,French,A,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Gabon,Africa,Central Africa,Upper middle,Developing,Unknown,French,A,Topical,Capsaicin,No,No,No,No,No,No,No,No
Gabon,Africa,Central Africa,Upper middle,Developing,Unknown,French,A,Topical,Lidocaine,No,No,No,No,No,No,No,No
Georgia,Asia,Western Asia,Lower middle,Developing,2007,English,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Georgia,Asia,Western Asia,Lower middle,Developing,2007,English,TC,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Georgia,Asia,Western Asia,Lower middle,Developing,2007,English,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Georgia,Asia,Western Asia,Lower middle,Developing,2007,English,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Georgia,Asia,Western Asia,Lower middle,Developing,2007,English,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Georgia,Asia,Western Asia,Lower middle,Developing,2007,English,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Georgia,Asia,Western Asia,Lower middle,Developing,2007,English,TC,Opioid,Methadone,No,No,No,No,No,No,No,No
Georgia,Asia,Western Asia,Lower middle,Developing,2007,English,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Georgia,Asia,Western Asia,Lower middle,Developing,2007,English,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Georgia,Asia,Western Asia,Lower middle,Developing,2007,English,TC,Opioid,Tramadol,No,No,No,No,No,No,No,No
Georgia,Asia,Western Asia,Lower middle,Developing,2007,English,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Georgia,Asia,Western Asia,Lower middle,Developing,2007,English,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Georgia,Asia,Western Asia,Lower middle,Developing,2007,English,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Georgia,Asia,Western Asia,Lower middle,Developing,2007,English,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Georgia,Asia,Western Asia,Lower middle,Developing,2007,English,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Georgia,Asia,Western Asia,Lower middle,Developing,2007,English,TC,TCA,Clomipramine,Yes,No,No,No,No,No,No,No
Georgia,Asia,Western Asia,Lower middle,Developing,2007,English,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Georgia,Asia,Western Asia,Lower middle,Developing,2007,English,TC,TCA,Imipramine,No,No,No,No,No,No,No,No
Georgia,Asia,Western Asia,Lower middle,Developing,2007,English,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Georgia,Asia,Western Asia,Lower middle,Developing,2007,English,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Georgia,Asia,Western Asia,Lower middle,Developing,2007,English,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Ghana,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Ghana,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Ghana,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Ghana,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Ghana,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Ghana,Africa,Western Africa,Lower middle,Developing,2010,English,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Ghana,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Opioid,Methadone,No,No,No,No,No,No,No,No
Ghana,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Ghana,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Ghana,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Opioid,Tramadol,Yes,No,No,No,No,No,No,No
Ghana,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Ghana,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Ghana,Africa,Western Africa,Lower middle,Developing,2010,English,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Ghana,Africa,Western Africa,Lower middle,Developing,2010,English,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Ghana,Africa,Western Africa,Lower middle,Developing,2010,English,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Ghana,Africa,Western Africa,Lower middle,Developing,2010,English,TC,TCA,Clomipramine,No,No,No,No,No,No,No,No
Ghana,Africa,Western Africa,Lower middle,Developing,2010,English,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Ghana,Africa,Western Africa,Lower middle,Developing,2010,English,TC,TCA,Imipramine,Yes,No,No,No,No,No,No,No
Ghana,Africa,Western Africa,Lower middle,Developing,2010,English,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Ghana,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Ghana,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Guinea,Africa,Western Africa,Low,Developing,2012,French,TC,Anticonvulsant,Carbamazepine,Yes,Yes,No,Yes,No,No,No,Yes
Guinea,Africa,Western Africa,Low,Developing,2012,French,TC,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Guinea,Africa,Western Africa,Low,Developing,2012,French,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Guinea,Africa,Western Africa,Low,Developing,2012,French,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Guinea,Africa,Western Africa,Low,Developing,2012,French,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Guinea,Africa,Western Africa,Low,Developing,2012,French,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Guinea,Africa,Western Africa,Low,Developing,2012,French,TC,Opioid,Methadone,No,No,No,No,No,No,No,No
Guinea,Africa,Western Africa,Low,Developing,2012,French,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Guinea,Africa,Western Africa,Low,Developing,2012,French,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Guinea,Africa,Western Africa,Low,Developing,2012,French,TC,Opioid,Tramadol,No,No,No,No,No,No,No,No
Guinea,Africa,Western Africa,Low,Developing,2012,French,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Guinea,Africa,Western Africa,Low,Developing,2012,French,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Guinea,Africa,Western Africa,Low,Developing,2012,French,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Guinea,Africa,Western Africa,Low,Developing,2012,French,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Guinea,Africa,Western Africa,Low,Developing,2012,French,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Guinea,Africa,Western Africa,Low,Developing,2012,French,TC,TCA,Clomipramine,Yes,No,No,No,No,No,No,No
Guinea,Africa,Western Africa,Low,Developing,2012,French,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Guinea,Africa,Western Africa,Low,Developing,2012,French,TC,TCA,Imipramine,No,No,No,No,No,No,No,No
Guinea,Africa,Western Africa,Low,Developing,2012,French,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Guinea,Africa,Western Africa,Low,Developing,2012,French,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Guinea,Africa,Western Africa,Low,Developing,2012,French,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Guyana,Americas,South America,Lower middle,Developing,2010,English,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Guyana,Americas,South America,Lower middle,Developing,2010,English,TC,Anticonvulsant,Gabapentin,Yes,No,No,No,No,No,No,No
Guyana,Americas,South America,Lower middle,Developing,2010,English,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Guyana,Americas,South America,Lower middle,Developing,2010,English,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Guyana,Americas,South America,Lower middle,Developing,2010,English,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Guyana,Americas,South America,Lower middle,Developing,2011,English,TC,NDRI,Bupropion,Yes,No,No,No,No,No,No,No
Guyana,Americas,South America,Lower middle,Developing,2010,English,TC,Opioid,Methadone,Yes,No,No,No,No,No,No,No
Guyana,Americas,South America,Lower middle,Developing,2010,English,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Guyana,Americas,South America,Lower middle,Developing,2010,English,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
